,Date,Amount,Token,Amount2,Token2,,USD,$ / token,Type,Defi,Notes,Current Classifications,Wallet,Txhash,Sender,Receiver
FALSE,"Jan 24, 2021 1:32 PM",,,,,,,,,,,,BCAP Fund,0x5b9ee932d5a789bbf53495829becf7abe72b3500933650c913e6472c18be2a40,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48
FALSE,"Jan 24, 2021 1:31 PM","-218,332.53451413",yDAI+yUSDC+yUSDT+yBUSD,,,1,,,,,,,BCAP Fund,0x5d0d5a27631ee0ea74729a9dcf803820958b37e0017887ff4b02faa440a27d38,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb6c057591E073249F2D9D88Ba59a46CFC9B59EdB
FALSE,"Jan 24, 2021 1:31 PM","235,506.917186",USDC,,,2,,,,,,,BCAP Fund,0x5d0d5a27631ee0ea74729a9dcf803820958b37e0017887ff4b02faa440a27d38,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb6c057591E073249F2D9D88Ba59a46CFC9B59EdB
FALSE,"Jan 24, 2021 1:30 PM","-215,000",FARM-yDAI+yUSDC+yUSDT+yBUSD,,,1,,,,,,,BCAP Fund,0x26eff65838b44b397c3d4453537a2b7f102e87dfe206d451da0a8ae97ceea82d,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4b1cBD6F6D8676AcE5E412C78B7a59b4A1bbb68a
FALSE,"Jan 24, 2021 1:30 PM","218,332.53451413",yDAI+yUSDC+yUSDT+yBUSD,,,2,,,,,,,BCAP Fund,0x26eff65838b44b397c3d4453537a2b7f102e87dfe206d451da0a8ae97ceea82d,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4b1cBD6F6D8676AcE5E412C78B7a59b4A1bbb68a
FALSE,"Jan 24, 2021 1:28 PM","568,671.17393859",FARM-yDAI+yUSDC+yUSDT+yBUSD,,,1,,,,,,,BCAP Fund,0x1287ef98e798eb2950072f040daec0c61cc506ac57dda50b174ad8a806c03d66,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x093C2ae5E6F3D2A897459aa24551289D462449AD
FALSE,"Jan 24, 2021 1:28 PM",1.90903391,FARM,,,2,,,,,,,BCAP Fund,0x1287ef98e798eb2950072f040daec0c61cc506ac57dda50b174ad8a806c03d66,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x093C2ae5E6F3D2A897459aa24551289D462449AD
FALSE,"Jan 22, 2021 3:19 PM",-0.39194612,DIGG,,,1,,,,,,,BCAP Fund,0x15117c5ec5b01b8615edbde2ba1aa768dfa9a2b413347d1ea8f60c7c74b1af8b,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F
FALSE,"Jan 22, 2021 3:19 PM",0.88948414,WBTC,,,2,,,,,,,BCAP Fund,0x15117c5ec5b01b8615edbde2ba1aa768dfa9a2b413347d1ea8f60c7c74b1af8b,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F
FALSE,"Jan 22, 2021 3:10 PM",,,,,,,,,,,,BCAP Fund,0x5f54e684ad16f6d9252f00399f25822891166386119fdc3d0b5a825b75e02bf2,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F
FALSE,"Jan 22, 2021 3:10 PM",,,,,,,,,,,,BCAP Fund,0xda6e77997c8c2eb10f7faa71ec2013f7437b29c9fff296ed461b120cf4bd9a76,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x798D1bE841a82a273720CE31c822C61a67a601C3
FALSE,"Jan 22, 2021 3:09 PM",,,,,,,,,,,,BCAP Fund,0xf4e3c445cf2013b2fc946630ad57333d581b9b4699958cbce915270dbbaa0c22,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x5E79958EfbB8AFdeDB6EC7107110F329e4EAfffA
FALSE,"Jan 22, 2021 3:09 PM",0.39194612,DIGG,,,,,,,,,,BCAP Fund,0x31d9d7cf462e5871c1974b4dd727222db4e94a35c6283bf389c8846e5579446e,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x5E79958EfbB8AFdeDB6EC7107110F329e4EAfffA
FALSE,"Jan 22, 2021 1:59 PM",-1.18352865,btbtc/sbtcCrv,,,,,,,,,,BCAP Fund,0xa60c653a2b74c35abfbac202965d1a5764132ef13e1979583ce11ad2dc9ee723,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x085A9340ff7692Ab6703F17aB5FfC917B580a6FD
FALSE,"Jan 22, 2021 1:58 PM",-9.28845836,FARM,,,,,,,,,,BCAP Fund,0x6c3b41d8f94b69722a5073c59a85f613c6bffdab7f70b5cc71da57b10d4f3577,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x25550Cccbd68533Fa04bFD3e3AC4D09f9e00Fc50
FALSE,"Jan 22, 2021 1:55 PM",-1.19193596,tbtc/sbtcCrv,,,1,,,,,,,BCAP Fund,0xb6e3c81f09a4654ed60a4b46bb2df4983a57b04fa9321191c37927b957177fea,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb9D076fDe463dbc9f915E5392F807315Bf940334
FALSE,"Jan 22, 2021 1:55 PM",1.18352865,btbtc/sbtcCrv,,,2,,,,,,,BCAP Fund,0xb6e3c81f09a4654ed60a4b46bb2df4983a57b04fa9321191c37927b957177fea,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb9D076fDe463dbc9f915E5392F807315Bf940334
FALSE,"Jan 22, 2021 1:52 PM",-1.19868229,WBTC,,,1,,,,,,,BCAP Fund,0x9f2a29f450b75c5b00a2a3978c4ab933174e788b94274b23312fcee61fbf19f8,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xaa82ca713D94bBA7A89CEAB55314F9EfFEdDc78c
FALSE,"Jan 22, 2021 1:52 PM",4.94977559,FARM,,,,,,,,,,BCAP Fund,0x1e300b5162ed74f555ab7578252a2ee30318aeca7345aa95f137c6b491772961,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x6B4e1E0656Dd38F36c318b077134487B9b0cf7a6
FALSE,"Jan 22, 2021 1:52 PM",1.19193596,tbtc/sbtcCrv,,,2,,,,,,,BCAP Fund,0x9f2a29f450b75c5b00a2a3978c4ab933174e788b94274b23312fcee61fbf19f8,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xaa82ca713D94bBA7A89CEAB55314F9EfFEdDc78c
FALSE,"Jan 22, 2021 1:45 PM","-576,836.1573642",yDAI+yUSDC+yUSDT+yBUSD,,,1,,,,,,,BCAP Fund,0x9ccc76746939588a426f8e9e0c6e64f9c56c917eabfe91011099a502979ef048,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Jan 22, 2021 1:45 PM","-568,671.17393859",FARM-yDAI+yUSDC+yUSDT+yBUSD,,,,,,,,,,BCAP Fund,0x117430c02211fa9634addffd30ea239f2a92e67b7dd6126a15e608a4744b481a,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x093C2ae5E6F3D2A897459aa24551289D462449AD
FALSE,"Jan 22, 2021 1:45 PM","568,671.17393859",FARM-yDAI+yUSDC+yUSDT+yBUSD,,,2,,,,,,,BCAP Fund,0x9ccc76746939588a426f8e9e0c6e64f9c56c917eabfe91011099a502979ef048,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Jan 22, 2021 1:42 PM","-622,237.67",USDC,,,1,,,,,,,BCAP Fund,0x85aa6fbe74cd37913a868db670c4bea8953cef359e6f2ba218413847887cd7ef,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb6c057591E073249F2D9D88Ba59a46CFC9B59EdB
FALSE,"Jan 22, 2021 1:42 PM","576,836.1573642",yDAI+yUSDC+yUSDT+yBUSD,,,2,,,,,,,BCAP Fund,0x85aa6fbe74cd37913a868db670c4bea8953cef359e6f2ba218413847887cd7ef,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb6c057591E073249F2D9D88Ba59a46CFC9B59EdB
FALSE,"Jan 22, 2021 1:41 PM",,,,,,,,,,,,BCAP Fund,0xc353a18da6439f074ded2b886688cf36f47cd892cb98ef6d98839be1ab08aca3,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48
FALSE,"Jan 22, 2021 1:39 PM","-725,351.457243",FARM-USDC,,,1,,,,,,,BCAP Fund,0x5b6da235bad7f133d1b70ff52bfea1dd8364981df76cf2808ef152cb2968419a,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xf0358e8c3CD5Fa238a29301d0bEa3D63A17bEdBE
FALSE,"Jan 22, 2021 1:39 PM","621,042.651517",USDC,,,2,,,,,,,BCAP Fund,0x5b6da235bad7f133d1b70ff52bfea1dd8364981df76cf2808ef152cb2968419a,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xf0358e8c3CD5Fa238a29301d0bEa3D63A17bEdBE
FALSE,"Jan 22, 2021 1:38 PM","725,351.457243",FARM-USDC,,,1,,,,,,,BCAP Fund,0x02a15384c0a5820d6d5ff4bfdabd9fdf4cbf48b489253fb48f4dded1786c0df6,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4F7c28cCb0F1Dbd1388209C67eEc234273C878Bd
FALSE,"Jan 22, 2021 1:38 PM",4.33868276,FARM,,,2,,,,,,,BCAP Fund,0x02a15384c0a5820d6d5ff4bfdabd9fdf4cbf48b489253fb48f4dded1786c0df6,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4F7c28cCb0F1Dbd1388209C67eEc234273C878Bd
FALSE,"Jan 22, 2021 1:31 PM",-469.17694504,BADGER,,,1,,,,,,,BCAP Fund,0x066b68e3d6d7b0a66b796a67b240928631c8dd7ca2a57d1e249e26aae36c38af,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x111111125434b319222CdBf8C261674aDB56F3ae
FALSE,"Jan 22, 2021 1:31 PM",0.18539098,WBTC,,,2,,,,,,,BCAP Fund,0x066b68e3d6d7b0a66b796a67b240928631c8dd7ca2a57d1e249e26aae36c38af,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x111111125434b319222CdBf8C261674aDB56F3ae
FALSE,"Jan 22, 2021 1:30 PM",469.17694504,BADGER,,,,,,,,,,BCAP Fund,0x501f2723c59c9ba2960e543eb46513d3dbd96785b240c4f4f3eed7080bd6650d,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x660802Fc641b154aBA66a62137e71f331B6d787A
FALSE,"Jan 17, 2021 4:08 PM","-1,013.4149607",BADGER,,,1,,,,,,,BCAP Fund,0x5add0eddb8bc20a6e02531c6ee77a4118b2f7cad41a83a71b5dc272b41c17a32,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x111111125434b319222CdBf8C261674aDB56F3ae
FALSE,"Jan 17, 2021 4:08 PM",0.35306612,WBTC,,,2,,,,,,,BCAP Fund,0x5add0eddb8bc20a6e02531c6ee77a4118b2f7cad41a83a71b5dc272b41c17a32,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x111111125434b319222CdBf8C261674aDB56F3ae
FALSE,"Jan 17, 2021 4:07 PM",-53.25713985,FARM,,,1,,,,,,,BCAP Fund,0xbed494fda74d01b464704f6c3bd27ca57bb5c98ded1bca286ba63398461cecbf,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x111111125434b319222CdBf8C261674aDB56F3ae
FALSE,"Jan 17, 2021 4:07 PM",0.15460737,WBTC,,,2,,,,,,,BCAP Fund,0xbed494fda74d01b464704f6c3bd27ca57bb5c98ded1bca286ba63398461cecbf,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x111111125434b319222CdBf8C261674aDB56F3ae
FALSE,"Jan 17, 2021 4:03 PM",23.22939959,FARM,,,,,,,,,,BCAP Fund,0xe2a8b40eb0661916667664ef9c6e0b478d031a3ff56c18cc351737cf8e2f3734,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x6B4e1E0656Dd38F36c318b077134487B9b0cf7a6
FALSE,"Jan 17, 2021 4:03 PM",30.02774026,FARM,,,,,,,,,,BCAP Fund,0x8bc12dac8cb8843ed1262c8208a3ecd31aa558f2baa44e7a31888bd6066bfc0c,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4F7c28cCb0F1Dbd1388209C67eEc234273C878Bd
FALSE,"Jan 17, 2021 4:03 PM",,,,,,,,,,,,BCAP Fund,0x3fd7f414a07216917a9810e354a97dffd2f2686432fed6eade3239dfa365d831,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xa0246c9032bC3A600820415aE600c6388619A14D
FALSE,"Jan 17, 2021 4:00 PM","1,013.4149607",BADGER,,,,,,,,,,BCAP Fund,0x868c3205845c2799e920977401d73a61db37e764d4c18d217ce4e2a7753d9eb0,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x660802Fc641b154aBA66a62137e71f331B6d787A
FALSE,"Jan 7, 2021 2:10 PM","-2,194.38067353",BADGER,,,1,,,,,,,BCAP Fund,0x77fe0d4ba96e957d26390ad78486d8b3510ee0cad92c87ac39c08cffc6c7b43d,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x111111125434b319222CdBf8C261674aDB56F3ae
FALSE,"Jan 7, 2021 2:10 PM",0.43363679,WBTC,,,2,,,,,,,BCAP Fund,0x77fe0d4ba96e957d26390ad78486d8b3510ee0cad92c87ac39c08cffc6c7b43d,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x111111125434b319222CdBf8C261674aDB56F3ae
FALSE,"Jan 7, 2021 2:09 PM",,,,,,,,,,,,BCAP Fund,0x898e5eeb453d3b418d6f29b9e3bff83e4550748925d831a1f8386d8521bbf2ee,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x3472A5A71965499acd81997a54BBA8D852C6E53d
FALSE,"Jan 7, 2021 2:09 PM","2,194.38067353",BADGER,,,,,,,,,,BCAP Fund,0x6800c8e60a427b9238727f43b68532840e395e01a644b7831745d08fb6bc441e,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x660802Fc641b154aBA66a62137e71f331B6d787A
FALSE,"Dec 25, 2020 11:56 PM",-636.93336381,1INCH,,,1,,,,,,,BCAP Fund,0x4397cdca6c7a5d1a8a418e77e6200c76e60919971f89af0b546a7a0ce6582c20,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x111111125434b319222CdBf8C261674aDB56F3ae
FALSE,"Dec 25, 2020 11:56 PM","1,195.021089",USDC,,,2,,,,,,,BCAP Fund,0x4397cdca6c7a5d1a8a418e77e6200c76e60919971f89af0b546a7a0ce6582c20,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x111111125434b319222CdBf8C261674aDB56F3ae
FALSE,"Dec 25, 2020 11:47 PM",,,,,,,,,,,,BCAP Fund,0xebbecdd81b58fa80e6e859becce1a0748995425074af1a0a9d90e8467ee8f1fa,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x111111111117dC0aa78b770fA6A738034120C302
FALSE,"Dec 25, 2020 11:46 PM",636.93336381,1INCH,,,,,,,,,,BCAP Fund,0x2103172aad48d2ac73e9f671d97fd87e35177bed27b9b8b4a505c01b3a2c5717,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xE295aD71242373C37C5FdA7B57F26f9eA1088AFe
FALSE,"Dec 18, 2020 1:19 PM",-88.30956635,FARM,,,,,,,,,,BCAP Fund,0xfeed5425e3c4c891a8b4e316ef79bd8643d88d5522a7d4ec9178b522a35fa6ec,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x25550Cccbd68533Fa04bFD3e3AC4D09f9e00Fc50
FALSE,"Dec 18, 2020 1:16 PM","-725,351.457243",FARM-USDC,,,,,,,,,,BCAP Fund,0x772f8110438b7efaf5a1203cde409ca337845182140477fe6acdbb9ec6fbfaea,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4F7c28cCb0F1Dbd1388209C67eEc234273C878Bd
FALSE,"Dec 18, 2020 1:15 PM","-613,955.852976",USDC,,,1,,,,,,,BCAP Fund,0xe0cc0fc1c7129550ad00363ca72f70e287336a99b8d6086282f2ae5055289b65,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Dec 18, 2020 1:15 PM","725,351.457243",FARM-USDC,,,2,,,,,,,BCAP Fund,0xe0cc0fc1c7129550ad00363ca72f70e287336a99b8d6086282f2ae5055289b65,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Dec 18, 2020 1:12 PM","-599,109.09441807",BUSD,,,1,,,,,,,BCAP Fund,0xe3252c19aff7405d3075d7133b1e525404410e8fa6981fdfefa6936252132bb1,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x79a8C46DeA5aDa233ABaFFD40F3A0A2B1e5A4F27
FALSE,"Dec 18, 2020 1:12 PM",,,,,,,,,,,,BCAP Fund,0x690a4e9d9f6c2ea3fd57c2d2244fd7c7082e254bdd6cd1457cfd75e4e1a80eac,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4Fabb145d64652a948d72533023f6E7A623C7C53
FALSE,"Dec 18, 2020 1:12 PM","598,704.203052",USDC,,,2,,,,,,,BCAP Fund,0xe3252c19aff7405d3075d7133b1e525404410e8fa6981fdfefa6936252132bb1,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x79a8C46DeA5aDa233ABaFFD40F3A0A2B1e5A4F27
FALSE,"Dec 18, 2020 1:09 PM",-0.0008573,UNI-V2-FARM-USDC,,,1,,,,,,,BCAP Fund,0x2d05bf9b5b3eeec96d271b679c87b780a856faa9ce8ebfdb395f16660efdafc1,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Dec 18, 2020 1:09 PM",88.30956635,FARM,,,2,,,,,,,BCAP Fund,0x2d05bf9b5b3eeec96d271b679c87b780a856faa9ce8ebfdb395f16660efdafc1,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Dec 18, 2020 12:56 PM",-185.97967187,BADGER,,,1,,,,,,,BCAP Fund,0x794ad38fea3e836d924c7ab07b21d87474b02f432804e27f66119245461d5645,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Dec 18, 2020 12:56 PM",0.07198103,WBTC,,,2,,,,,,,BCAP Fund,0x794ad38fea3e836d924c7ab07b21d87474b02f432804e27f66119245461d5645,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Dec 18, 2020 12:54 PM",185.97967187,BADGER,,,,,,,,,,BCAP Fund,0x5f2fa1bd5ea4e79c6470ac59fabd70fde7d51e11f1cfa530e4065fb8aeac8f1e,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x660802Fc641b154aBA66a62137e71f331B6d787A
FALSE,"Dec 18, 2020 12:40 PM",-74.87654507,BSD,,,1,,,,,,,BCAP Fund,0xebb76230428c910ffc1b37b9f5d444d4b1d182024736f032cf4e0ce0d8c11c25,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xB936525A77Ba0529f6C0feaB28f8b0AE6c0398C7
FALSE,"Dec 18, 2020 12:40 PM","1,241.333483",USDC,,,2,,,,,,,BCAP Fund,0xebb76230428c910ffc1b37b9f5d444d4b1d182024736f032cf4e0ce0d8c11c25,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xB936525A77Ba0529f6C0feaB28f8b0AE6c0398C7
FALSE,"Dec 18, 2020 12:39 PM",-0.72807181,BSDS,,,1,,,,,,,BCAP Fund,0x5bfe3e3893c7a5242642e97f38975129c2324398c93dd1645fcaaca55697e538,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xB936525A77Ba0529f6C0feaB28f8b0AE6c0398C7
FALSE,"Dec 18, 2020 12:39 PM",206.11081,USDC,,,2,,,,,,,BCAP Fund,0x5bfe3e3893c7a5242642e97f38975129c2324398c93dd1645fcaaca55697e538,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xB936525A77Ba0529f6C0feaB28f8b0AE6c0398C7
FALSE,"Dec 18, 2020 12:38 PM",,,,,,,,,,,,BCAP Fund,0xaaa3f19d57ebef5ad789a0e6093ee9736c37c5f86947327fbdc56f3ded2894e3,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xE7C9C188138f7D70945D420d75F8Ca7d8ab9c700
FALSE,"Dec 18, 2020 12:38 PM",,,,,,,,,,,,BCAP Fund,0x2d421045d0aab53a66d32a2e10345e49b26bc48e0082bee9067dfbf5775bd891,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xCDD2bD61D07b8d42843175dd097A4858A8f764e7
FALSE,"Dec 18, 2020 12:37 PM",0.72807181,BSDS,,,1,,,,,,,BCAP Fund,0xb75eabe8c68e031513aac69a9b26e7749c650764c668d2a07891ba5165e72b6a,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xCDD2bD61D07b8d42843175dd097A4858A8f764e7
FALSE,"Dec 18, 2020 12:37 PM","12,531.86681994",VLP,,,2,,,,,,,BCAP Fund,0xb75eabe8c68e031513aac69a9b26e7749c650764c668d2a07891ba5165e72b6a,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xCDD2bD61D07b8d42843175dd097A4858A8f764e7
FALSE,"Dec 18, 2020 10:14 AM",51.84094003,BSD,,,1,,,,,,,BCAP Fund,0x566655c7fda25dc28e977487fdb3cd7b91840b2e5631f9adcb684117bdaa0e98,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xa249ee8255dF0AA00A15262b16BCA3eFD66c3E4C
FALSE,"Dec 18, 2020 10:14 AM","599,109.094",BUSD,,,2,,,,,,,BCAP Fund,0x566655c7fda25dc28e977487fdb3cd7b91840b2e5631f9adcb684117bdaa0e98,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xa249ee8255dF0AA00A15262b16BCA3eFD66c3E4C
FALSE,"Dec 17, 2020 7:37 PM",-23.18026676,BSD,,,1,,,,,,,BCAP Fund,0x0e0fc314b477d74cc19335a8b958ead5f344c2b43e026598936789e469c20a37,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xB936525A77Ba0529f6C0feaB28f8b0AE6c0398C7
FALSE,"Dec 17, 2020 7:37 PM","1,489.669751",USDC,,,2,,,,,,,BCAP Fund,0x0e0fc314b477d74cc19335a8b958ead5f344c2b43e026598936789e469c20a37,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xB936525A77Ba0529f6C0feaB28f8b0AE6c0398C7
FALSE,"Dec 17, 2020 7:35 PM",,,,,,,,,,,,BCAP Fund,0x8a0d43340324be4d6f83a37076cf2e3ec6bd0022ce51a88879185e893d51fd90,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xB936525A77Ba0529f6C0feaB28f8b0AE6c0398C7
FALSE,"Dec 17, 2020 7:31 PM",22.21486964,BSD,,,,,,,,,,BCAP Fund,0xab08ae39019855a8f7d3bc6d918dcbe3e7143bfda2034c918f211e8fb3831a75,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xa249ee8255dF0AA00A15262b16BCA3eFD66c3E4C
FALSE,"Dec 17, 2020 1:25 PM",-9.65397123,BSD,,,1,,,,,,,BCAP Fund,0x7c49c9995006d8b92fcaa0ff1994891c90a859c087091a72122e86f4d2c9435d,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xB936525A77Ba0529f6C0feaB28f8b0AE6c0398C7
FALSE,"Dec 17, 2020 1:25 PM",,,,,,,,,,,,BCAP Fund,0xd2f9da6d264c2fc5696c8852c7bcf030ce0ac7cf4429b471c68a4f12d2e47f33,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48
FALSE,"Dec 17, 2020 1:25 PM","-1,124.050139",USDC,,,2,,,,,,,BCAP Fund,0x7c49c9995006d8b92fcaa0ff1994891c90a859c087091a72122e86f4d2c9435d,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xB936525A77Ba0529f6C0feaB28f8b0AE6c0398C7
FALSE,"Dec 17, 2020 1:24 PM",9.65397123,BSD,,,,,,,,,,BCAP Fund,0x8e8285ff2f17d4fc19258787bc37a73682e3442a648634d8e66cc9d133e80b3a,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xa249ee8255dF0AA00A15262b16BCA3eFD66c3E4C
FALSE,"Dec 17, 2020 1:21 PM",-4,ETH,,,1,,,,,,,BCAP Fund,0x77927df80c5d7471b39134e96b9f3955b552f88efd624f1146822367abb18ca3,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F
FALSE,"Dec 17, 2020 1:21 PM","2,539.921326",USDC,,,2,,,,,,,BCAP Fund,0x77927df80c5d7471b39134e96b9f3955b552f88efd624f1146822367abb18ca3,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F
FALSE,"Dec 17, 2020 12:08 PM",,,,,,,,,,,,BCAP Fund,0x3b807c54e347ef0636ffcae0ade7f48fa8d17e579ebe8b88faaab0b4bce02e2f,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x003e0af2916e598Fa5eA5Cb2Da4EDfdA9aEd9Fde
FALSE,"Dec 17, 2020 10:47 AM",-6.31575571,FARM,,,,,,,,,,BCAP Fund,0xb03ddbdfb55f715324cee14b5a83c9f4b4a97ac7f097ff455798f79304510e1f,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x25550Cccbd68533Fa04bFD3e3AC4D09f9e00Fc50
FALSE,"Dec 17, 2020 10:47 AM","-599,109.094",BUSD,,,,,,,,,,BCAP Fund,0x32df98df826db0d9cfdd5f3e61296a76382f6c2c4db45ec0bdb2e733a9670aa6,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xa249ee8255dF0AA00A15262b16BCA3eFD66c3E4C
FALSE,"Dec 17, 2020 9:34 AM","-561,078.21411488",yDAI+yUSDC+yUSDT+yBUSD,,,1,,,,,,,BCAP Fund,0x725597e12034b75821848e8e7951c07aae50af3174242168ca283f74fa1648ee,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb6c057591E073249F2D9D88Ba59a46CFC9B59EdB
FALSE,"Dec 17, 2020 9:34 AM",,,,,,,,,,,,BCAP Fund,0x45d845acfd281ad1ea2de64a017e89ac96c82e653b7b2f3497d6685b8ea21c71,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4Fabb145d64652a948d72533023f6E7A623C7C53
FALSE,"Dec 17, 2020 9:34 AM","599,109.09441807",BUSD,,,2,,,,,,,BCAP Fund,0x725597e12034b75821848e8e7951c07aae50af3174242168ca283f74fa1648ee,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb6c057591E073249F2D9D88Ba59a46CFC9B59EdB
FALSE,"Dec 17, 2020 9:33 AM","-557,751.57731222",FARM-yDAI+yUSDC+yUSDT+yBUSD,,,1,,,,,,,BCAP Fund,0x6bb14425e997fe9b034a54145a3444ffc61ce620515f365c6acff4ca54a12555,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4b1cBD6F6D8676AcE5E412C78B7a59b4A1bbb68a
